id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
168,墨西哥,5387854,21565,4632641,440158,-95,86.0%,21190,315055,5.8%,470,1
169,阿塞拜疆,768019,8266,720865,37972,-8702,93.9%,16913,9182,1.2%,55,1
170,白俄罗斯,868078,8194,853535,8214,-186,98.3%,8364,6329,0.7%,16,1
171,新西兰,28751,1885,16606,12092,1678,57.8%,207,53,0.2%,0,1
172,立陶宛,856361,5716,758877,89248,-6453,88.6%,12160,8236,1.0%,9,1
173,尼日利亚,254221,0,230549,20530,0,90.7%,0,3142,1.2%,0,1
174,埃及,465423,2071,397218,44573,29,85.3%,1981,23632,5.1%,61,1
175,荷兰,6012521,49283,3677621,2313435,1989,61.2%,47278,21465,0.4%,16,1
176,爱沙尼亚,455636,6725,332064,121420,1774,72.9%,4947,2152,0.5%,4,1
177,丹麦,2401310,33699,1838028,559032,-4238,76.5%,37894,4250,0.2%,43,1
178,罗马尼亚,2643614,14524,2249116,332175,-19265,85.1%,33654,62323,2.4%,135,1
179,北马其顿,291820,0,274808,8143,0,94.2%,0,8869,3.0%,0,1
180,挪威,1119204,17342,88952,1028704,17342,7.9%,0,1548,0.1%,0,1
181,格鲁吉亚,1539493,14405,1369764,153907,-10046,89.0%,24409,15822,1.0%,42,1
182,巴基斯坦,1498676,2400,1399000,69700,-642,93.3%,3009,29976,2.0%,33,1
183,希腊,2274025,19501,2022754,226088,3468,89.0%,15939,25183,1.1%,94,1
184,阿尔及利亚,263685,375,176297,80608,42,66.9%,323,6780,2.6%,10,1
185,瑞士,2652931,16045,1807046,832768,-23228,68.1%,39273,13117,0.5%,0,1
186,克罗地亚,1035632,3599,991921,28982,-2527,95.8%,6076,14729,1.4%,50,1
187,奥地利,2424742,31166,2107339,302866,-3572,86.9%,34704,14537,0.6%,34,1
188,阿曼,372060,0,349666,18169,0,94.0%,0,4225,1.1%,0,1
189,阿富汗,171857,184,151192,13139,-83,88.0%,265,7526,4.4%,2,1
190,巴林,485163,3762,443930,39798,-2866,91.5%,6627,1435,0.3%,1,1
191,科威特,610801,1501,584578,23696,-2753,95.7%,4253,2527,0.4%,1,1
192,伊拉克,2288777,2326,2213097,50840,-2124,96.7%,4434,24840,1.1%,16,1
193,黎巴嫩,1039299,5211,682977,346393,5192,65.7%,0,9929,1.0%,19,1
194,以色列,3523464,16257,3361225,152411,-6950,95.4%,23126,9828,0.3%,81,1
195,伊朗,6913427,19317,6427388,351432,-5437,93.0%,24567,134607,1.9%,187,1
196,巴西,28064224,129266,24826457,2594656,-63756,88.5%,191893,643111,2.3%,1129,1
197,比利时,3494223,11503,2491576,972727,-11388,71.3%,22837,29920,0.9%,54,1
198,西班牙,10809222,34213,8326793,2384431,-76192,77.0%,110045,97998,0.9%,360,1
199,瑞典,2422856,4296,1725058,680981,-36326,71.2%,40538,16817,0.7%,84,1
200,俄罗斯,15199720,180071,12217942,2637023,-19082,80.4%,198369,344755,2.3%,784,1
201,英国,18546205,51352,16519746,1866080,-68350,89.1%,119519,160379,0.9%,183,1
202,意大利,12377098,58055,10820380,1404122,-41905,87.4%,99640,152596,1.2%,320,1
203,印度,42802505,25920,42037536,253707,-40830,98.2%,66254,511262,1.2%,496,1
204,菲律宾,3650748,2132,3532608,62533,-792,96.8%,2845,55607,1.5%,79,1
205,芬兰,605046,4328,46000,556769,4316,7.6%,0,2277,0.4%,12,1
206,斯里兰卡,634333,1282,596639,21745,949,94.1%,310,15949,2.5%,23,1
207,柬埔寨,125753,414,120165,2573,167,95.6%,247,3015,2.4%,0,1
208,尼泊尔,975132,275,948784,14435,-2181,97.3%,2454,11913,1.2%,2,1
209,加拿大,3234212,8681,3072052,126165,-3773,95.0%,12322,35995,1.1%,132,1
210,德国,13360578,235387,9595000,3643885,71396,71.8%,163700,121693,0.9%,291,1
211,越南,2685463,42439,2261180,384925,36144,84.2%,6215,39358,1.5%,80,1
212,法国,22151188,92345,18672179,3342563,-593556,84.3%,685614,136446,0.6%,287,1
213,美国,80024531,107091,51416743,27649488,-94098,64.3%,198295,958300,1.2%,2894,1
214,澳大利亚,3014684,25624,2774650,235154,25587,92.0%,0,4880,0.2%,37,1
215,马来西亚,3166023,26701,2900682,233065,14898,91.6%,11744,32276,1.0%,59,1
216,日本,4344385,87698,3351479,971436,-3534,77.1%,91022,21470,0.5%,210,1
217,新加坡,551519,18545,489299,61283,9116,88.7%,9425,937,0.2%,4,1
218,泰国,2693362,18066,2513269,157496,5528,93.3%,12511,22597,0.8%,27,1
