id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
199,俄罗斯,12284564,155768,10390732,1560475,101377,84.6%,53724,333357,2.7%,667,1
200,英国,17607832,86854,14831441,2618661,86320,84.2%,0,157730,0.9%,534,1
201,意大利,11348701,119323,8872737,2328230,-68888,78.2%,187816,147734,1.3%,395,1
202,印度,41952712,172433,40017088,1435537,-87665,95.4%,259107,500087,1.2%,991,1
203,菲律宾,3594002,8163,3388399,151389,-6962,94.3%,15054,54214,1.5%,71,1
204,芬兰,507940,6788,46000,459899,6759,9.1%,0,2041,0.4%,29,1
205,斯里兰卡,614659,2337,579780,19364,1365,94.3%,931,15515,2.5%,41,1
206,柬埔寨,121550,46,117918,617,-46,97.0%,92,3015,2.5%,0,1
207,尼泊尔,962517,2742,887443,63296,-5995,92.2%,8723,11778,1.2%,14,1
208,加拿大,3094137,18521,2879249,180522,-5042,93.1%,23368,34366,1.1%,195,1
209,德国,10543318,280034,7953200,2471049,200238,75.4%,79600,119069,1.1%,196,1
210,越南,2304095,8601,2093947,172085,-16779,90.9%,25094,38063,1.7%,286,1
211,法国,20147341,315363,13437823,6577666,10041,66.7%,305046,131852,0.7%,276,1
212,美国,77150412,366088,47313736,28915847,-103179,61.3%,465591,920829,1.2%,3676,1
213,澳大利亚,2677871,24687,2379508,294290,24605,88.9%,0,4073,0.2%,82,1
214,马来西亚,2887780,5736,2794354,61426,2533,96.8%,3196,32000,1.1%,7,1
215,日本,3024906,104433,2195483,810366,53548,72.6%,50793,19057,0.6%,92,1
216,新加坡,366473,3101,347231,18382,-1774,94.7%,4874,860,0.2%,1,1
217,泰国,2475632,9172,2366909,86470,1319,95.6%,7832,22253,0.9%,21,1
